order_id,review_score,review_text,customer_unique_id,review_id,category_english,macro_category,english_review_text
3f47ec0b2559c907cfd0ba667d4674b3,5,bonito ficou charmoso recomendo,cdd0d75ebaeda86b5d2e5219938d3248,f6c97a9ff57c1a68576919c0bf7fc95b,watches_gifts,Tech & Gadgets,"It was a charming, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful, beautiful"
2e23a32f0160b8226732e1fab87cbe59,4,indico loja compro sempr na lannist,064acbd9e11224b6714ff050c761f30c,e47020cf52099bce9dc57524ea41218b,office_furniture,Home & Living,Indico loja compro sempr na lannist
5f2aaf089bdf0d14f2357066f139c2a4,1,descumprimento prometido venceu há uma semana entregu,f8705608911e57a47eb024eae31f50cc,d5c5e1e70f31a5a321ab3acc92306f80,health_beauty,Lifestyle,The promise of a week-long breakdown was fulfilled.
5e8632a278dbe421d1c5d75e542dfffb,5,° vez compro recomendo muita qualidad só quem usa ou já usou sabe disso,125740359669fa63858476105a5d523d,0b704d8a4b2dbcc480390072e5819f62,food,Media & Essential,I recommend a lot of quality only to those who use it or already know about it.
5e49f5d6df788d49b16273923cfcf7e2,5,recebi mochila mesmo estabelecido excelent segu exatament está anúncio,a93a36ca041983ea058179dfb0eb0275,30a92ffd21ff0953da8e091bc3bc8f9c,stationery,Media & Essential,Recebi mochila mesmo estabelecido excelent segu exatamente está anúncio
106d077c4997efaa9e2221af8ebf2c22,5,câmera clássica por um ótimo preço,3c4dee3f55b5016ca503ca10cd98c12a,7e0a76f842f4bad18e342f5c21b94ac1,electronics,Tech & Gadgets,Classic camera for a great price
6842f24d4244c95a3f022986885293c5,3,pensei era igual na foto ma é só beleza,fe86854f299d065a1024c42c1e7ec3e6,ac5d2d743eb9774ee3909672c2ce801e,bed_bath_table,Home & Living,I thought it was the same as a photo but it was just beautiful.
1f18ee0a409056c8fb31ec0e16fbeb40,1,recebi ma edta defeito estou aguardando instruço para devolução,dd473d247facd88bb1d5a4816b99c7b1,9ede76b5984b6e1d74dd8edc9fa999e4,computers_accessories,Tech & Gadgets,I received the error message and am waiting for instructions for return.
37a63972d6fa35618d22858e3cffefc1,1,comprei foi entregu entrei em contato sac stark falaram q deu problema na ia chegar até porém até agora chegou tem mai q comprei,0ecb483ec3b1129ea16585c65458bc73,0672e32fc9e476a1f426ccf9f7830b6f,health_beauty,Lifestyle,"I bought it and delivered it to you, so I contacted you very much and I spoke to you about the problem and I was going to get there, but so far I have been able to buy it."
34cc4617ab60d179bab731309bdd8a82,5,compra satistatória,fd1ab9f6afcd054dae283a5453b96fee,8fbb1503d997ab2eb42d7619b14cb3da,fashion_bags_accessories,Lifestyle,Satisfied purchase
b13b0fdb62f3213d2d55a93da49c72a4,1,até present data foi entregu,bdf10f125e125adbd467cbca77d80ab4,b16578c429108889aee3e04407ba0516,stationery,Media & Essential,Until the present date it has been delivered.
f35ddefd9f69ce48e6a38a12b97ec26b,5,recebi,a231b02134665d0d59438a0008e6e082,28ab423243fe6f6eebe7f4502300576f,computers_accessories,Tech & Gadgets,recebi recebi
90ae645ceacd8832133a491224beb6b1,1,bom dia até present data recebi meu ninguém ainda entrou em contato para dar satisfação quem vai dar retorno,28d4ee3088326411e34ecac1ad4b793d,343c75b23341ab7a22e874d9bcf803ee,sports_leisure,Lifestyle,"Until the present date, no one has yet contacted me to satisfy who will return the goods."
230c4b870a8eec405f6b5db505974701,1,loja até despach ma ele chegou era até dia já estamo dia nada era um produto para present loja tinha disponível remessa expr,564feb90710b4f84399f931fa97ea704,e08530053426bb0b56c890f393527ffc,perfumery,Lifestyle,"Until the despach arrived and until the day we were there, nothing was a product for the present store had available remission express."
bdd19e1d8bec46c29644018d2c781aef,5,ótimo cobertor lindo excelent qualidad comprei p mim dei p minha mãe p minha tia mto confortável quent entregu mto satisfeita,58873af0acb437b5f75d787f661f0fad,37e7db51703ab6442592bc0b7dc32f08,bed_bath_table,Home & Living,Otimo cobertor lindo excelent qualidad comprei p mim dei p my mother p my aunt p my aunt mto comfortable quent delivered me to satisfied
09859a28d56f326d009da66f7d02e99d,1,comprei um varal chao recebi modelo custa bem mai barato empresa nao retorna email nao atend telefon stark nao se responsabilisa pela transçao feita site dele,a58d75d906619891fbc629049af9a429,7d32e7a3bf94535d91db0bdbd7134099,furniture_decor,Home & Living,I bought a varal chao recei model cost much cheaper company do not return email or telephone call strong they are not responsible for the transaction made by dele
e0d4f16621f76377959e79ecd61f69cb,5,produto chegaram rápido,816b6a32903cb4376b7022e10d5aae9e,5bce7b934f03c120c12ba350a6150205,watches_gifts,Tech & Gadgets,The product arrived quickly.
4b9d4dd62814524c9244f8ca0bd377d1,4,gostei,285d7c6a3d33a46cf572fc005255928a,f66c67d137d96150c1bb35a70524a0da,baby,Lifestyle,The hostei
d94e6700f8e40beffff545fc565e0085,1,pedi troca fui atendido,6911a96d6897f0d37f8fac15933f73d7,b4add41034b01b762b5daf57a379bd61,pet_shop,Media & Essential,I was treated for pediatric surgery.
0830f0655920234ddca71663beb629cb,1,péssimo entregacompro porqu precisomeu trabalho depend agilidad ficar esperando vida toda,eb1faa229f6f90a313a4f271bfe1ca4c,3ff5487ec20a2dbc4dbf9905db59f9a4,computers_accessories,Tech & Gadgets,"It's a terrible delivery, because precisely my work depends on agility and waiting for my whole life."
e9e76f41dadb7c83d5f8dcbd2ca7473a,2,dentro porém poderiam agilizar como meu outro foi entregu em dia,c2d9fffc59f419a6d7b8a3bf1ce22611,a099d25e117c98a5d7ae5b70119b7f32,sports_leisure,Lifestyle,But inside I could speed up how my other faith was delivered to me.
5baeaa8bec54f12f0aa0ee4b4d285cf9,3,recebi previsto super recomendo,2c8c7b6bbfa1eccdb70ca22be6739a7e,57aa6253e4b12d17cce2ed65795fc34f,health_beauty,Lifestyle,The anticipated super recomendo rece
2ca8cb6bbc44be38933576d3355ab023,5,conform combinado excelent,1ba709ef2dd8e34610df884001f7b897,1f8536f190ef0013fc0b7b2a03618639,fashion_shoes,Lifestyle,conform combinado excelent
ccafddb54a91c4cebc1ab1ba6fa5f68d,1,veio defeito poi apó montálo segundo especificaçõ mesmo foto da internet rede ficou chão acredito tubo da extremidad aond rede é pendurada está curto,502867033ec89122387321e8586ec419,f3a82abc111df3b4109e0edf2f73bc59,kitchen_dining_laundry_garden_furniture,Home & Living,"The second specification even the photo of the internet network was defected, so I believe the tube of the extremity and the network is hanging is short."
671f3f58a12caea363c9e40989c7d154,5,tudo ok compra chegou,d47c6b7aa871661404bb8079461ba08c,4d7a12c9eff99c68356d6e96f6e3192c,computers_accessories,Tech & Gadgets,"Everything is fine, purchase arrived."
8591fef6d807e0044487787892dec80e,5,adorei pelinho dele,48a0c088d51523d887f640eb1b7e6011,065ca026270d40fdb734d6c993eaca04,furniture_decor,Home & Living,I love his little game.
f70334f7397fbe35445739c793099fe6,5,compensa,5f6100a37a9d53753b46b630ea5ed5bc,ed38bcb9d4c2c6d9959133b207ccb34c,watches_gifts,Tech & Gadgets,compensation is provided.
0fb0b963405fa1541484c2f8893b04e0,5,luminária é bonita atendimento foi perfeito estou satisfeita,1d3de5f6f995315265b8f2047476b3f7,c600bbdf4e4c5e360932fca0d0eec0fb,construction_tools_lights,Home & Living,The lighting is nice service was perfect I am satisfied.
5aa16b50755d8657183ae7ea1a74543b,4,gostei tanto assim,3ddf75230a5da0dca3de49ea70faf061,207608b278634faecc647ad768b29354,fashion_bags_accessories,Lifestyle,I'm so excited to see you again.
f7467c036faba658648aa0f437a1bc62,5,materi bom ajusta bem joelho chegou estabelecido estou satisfeita,082b0909af2652eb18a3218321631f74,7a475ecdb57971481059d75a75c3e014,sports_leisure,Lifestyle,The material is good enough to fit the joelho arrived established I am satisfied.
854d9f86041d38857c38795f8c133494,1,meu pedido ainda está statu ocorrência na ele informaram motivo também responderam meu email era para ter chegado dia ainda chegou,c1c1e07ab2c080ce6f5c3e8b621eff38,1d7649f44d4bea2700421c4a52d46893,consoles_games,Tech & Gadgets,My request is still in place and he informed me why and I also answered my email and was about to arrive when it arrived.
0e82d5829ca1e9cd05b34dfcc62f1381,5,chegou em perfeita condiçõ,f3bf3bed9936aecd7792e6c49779dedc,52e6e26db8c44cca6bb4727f6d971194,air_conditioning,Home & Living,It arrived in perfect condition.
2055a5d587514fc2e59552e6bc6e0a5e,5,boacheg bem rapidodo materi eu ja conheço poi ja solicitei mesmo segunda vez,d8ac1d624831be00cf56fcc49b3db6da,07a75f39519fd418662c22716aa1668d,bed_bath_table,Home & Living,boacheg very quicklyodo material eu ja já conheço e depois ja solicitei mesmo a segunda vez
ccf1f49fad1e7cc6c926b067a0cfea00,1,comprei um recebi um,c62e4182e8bbda08640afddbd6e9473a,753ff79dca62327a66a5699940e200db,home_construction,Home & Living,I bought a receipt.
47ccd65ae7dab553c7a8c779fe2cdea5,5,ótimo estou satisfeito minha compra,de897f27fdc5c00d8bb5be2d0f476a41,bf8d7193dd935835c116da823712cdf4,computers_accessories,Tech & Gadgets,I'm very happy with my purchase.
30f571a5f7cc70ba231ce76fbe1b17f4,4,bom entregu,1ce879e096d3c38f230acdab7165332e,7d7ad2ad81ecaf00e22c5a60fab1aac8,garden_tools,Home & Living,I'm going to give you a bombshell.
5f064781620790a450c0308f09adfd8d,1,sem comentario ja dis q penso em email anterior só coloquei uma estrela p poder respond enquet p mim daria meno estrela,d1ddf25f8dfbc742221426815c73d887,72d4b799f11a370eec7274a0c2028d05,baby,Lifestyle,I thought about the previous email only I placed a star to answer the survey.
78f48d9a0bb09969516a9fb25e05311e,1,pulseira é dificil abrir,a5e41393e9f2a8f257215af86413b958,dfb1b7ce95d31287238ca301de1d3f5e,watches_gifts,Tech & Gadgets,The pulseira is difficult to open.
b9230771a7ecccb578891ecdf1879527,1,comprei vário produto pela amazoncom mesmo dia soment doi foram entregu ainda um dele est aspirador carro portátil,f4c19cc9ab9659dcf47d540f74f66113,622d2425a636fcd64973792f6d6352ff,auto,Home & Living,I bought a product for amazoncom even today only two were delivered yet a part is a portable car vacuum cleaner
999dc37323684cefef388a9b58436118,5,arara para roupasdesfil cabideiro chegou perfeita da data prevista satisfez minha necessidad bom vendedor recomendo,43a1e77261b73a1f6f821295cc66e26e,7570f515fad0de69e680019be3b8c8ed,industry_commerce_and_business,Home & Living,The garment for the cabinets arrived perfectly on the planned date satisfied my need bom vendor recomendo
7bb7bf45693873665dd4a3028c3d9883,5,entregu dentro bem último dia previsto,3dcdd9ca88cc9f6e7e51e7378bb982e3,b630c4b303e0668944b8980b20182c24,sports_leisure,Lifestyle,Delivery is within the last day of the scheduled delivery.
1312c3e9b13335ff82ee5ee0599e9e60,2,eu achei loja demora demai pra entregar frete é caro,1e9bf8e5b78ac7f494ee92eb559fc8c6,5b223e3c1d90dce36559f0d6101c5f29,fashio_female_clothing,Lifestyle,"The European Union has decided to delay the delivery of freight, which is expensive."
b96cb3fd98ba13f5a573fc64dfe1ee10,1,fiz pedido uma referência porém chegou outra estou dificuldad resolv problema,21989dae247feb80638a5a7ae1d5c25d,093e023fe40dc062433c8e9fb8b7dc3f,garden_tools,Home & Living,"I asked for a reference but another one came, and I am having trouble resolving the problem."
3629454fe243df9fe9b49babc52d98e6,2,máquina tem um acabamento fantástico é resistent eu indico valeu compra,1447b1e0484692a68d0c42a25d9ada01,e8440b1e9150ed83415cc8805f91fa46,sports_leisure,Lifestyle,The machine has a fantastic finish and is resistant to wear.
81b6015857004cedcfbc04ae95d7bfe5,1,continuo esperando do produto,7a34800f09bab795d73ccbaf597523cb,1e32011d928bf05724a5ab2036babf87,bed_bath_table,Home & Living,Waiting for the product continues.
a521e134bbecc7830c49d1c582630bd9,5,,26b7455785ecfd6291fffb27e060e3ff,41b8ac555ee326e4b90f9b21003be4d4,computers_accessories,Tech & Gadgets,
f37977715eac869c24d6402da2b7a3ac,1,foi entregu apena toalha mesa até momento faltam o pano prato capacho,d55e256d29e4f7d3c2683642e0ffc7a1,bd1c00587654394aa0a627c034092223,bed_bath_table,Home & Living,"He was given the table at the table until now, and he has not yet had the plate of the capacho."
1996623a04f4179e755f57dbcb67d5b3,4,recebi certinho rápido obrigado,e2efa5605a52871729a185616aadc6e8,f482d0e271297b5b14553b2f37435091,perfumery,Lifestyle,I'm sure you'll be able to get a quick confirmation.
9b948dcaaa76c166e78628262127e680,4,ok loja rápida,d7fa35aacfc594ff5bdc2fe7c2e18a41,cb510adf1333297703384527699af820,garden_tools,Home & Living,Fast shop is ok.
cdf3be569e5ffb3e78f84d92c20336a7,5,bem embalado melhor esperava super recomendo prestador,91c8aa24bb4b5629d27b66a2dff9ff10,3c6c9f6b0dd5a5cf6f8ab90afde6e52c,housewares,Home & Living,It was better packed than the super recomendo prestador.
3208081336d844f7752b1e939dd1bbac,5,bonita peça decoração comprarei mai,7018a5e068b8fd0912fed2d02952df23,4ad91181d6ae3a26d1cbf009c0f2662e,furniture_decor,Home & Living,A beautiful piece of decoration I bought in May.
ed0c78512dc9e32eb0120ff13b93a8fb,3,esta em processo devolução foi entregu lugar errado para qualquer pessoa logo processo devolução será demorado,faaa6c0b29b44c0193ccd751b9212ca4,c8eee8f3d2f52ee06b17bc53a26f0ed2,auto,Home & Living,"This return process was given the wrong place by anyone, and the return process will be delayed."
146ee0d0528dc62bebbd50fe53f2ec43,3,pedido chegou dentro capinha é perfeita correspond ao modelo xa soni xperia ma infelizment película correspond ao modelo ficou pequena,def10e70dc9c0062484f70ef3537b63a,b611ffd099176344d4c6182febfa0228,telephony,Tech & Gadgets,The order arrived inside the cabin is perfectly matched to the model x sound xperia but the infelizment film matches the model was small
b64e487c58e0790f34911fc9b7939827,1,lembra em nada um cobr leito é na verdad um lençol tecido mai grosso áspero já solicitei devolução,0303ef40ef95a500ba038e141c9b935b,df8a53eaed4e2b1fe8d8c7152b5f15fe,bed_bath_table,Home & Living,"I'm sorry, a soft cobr is actually a thicker, rough fabric linen, and I've already requested a refund."
2780526e7e2cab327faf72d4ed3d2b5d,5,gostei chegou bem embalado dentro,c723bbadd0111735c280eef81266ec6e,fdbb53b52d6cb0ec569424e96f7bfd03,watches_gifts,Tech & Gadgets,The guest arrived well packed inside.
6b38b67d834db1c3d56ddd487abd313d,1,entreg,21e621aeae2b4e50c35ce06bc4cbd704,24d29d7003241863ee30d77750b189a2,cool_stuff,Lifestyle,Delivery is a matter of life and death.
9bc3c553892cef890732e8688293dc9d,5,amo lannist,decc46797b7d5c2c0146cc3e93720aaa,c97ec06564a89f385f858064ce4dd8cc,cool_stuff,Lifestyle,I am a lannist.
2dd019804f5320bb744f10885b6a7d40,4,otimo chega,57a1e272ccd2a65aedb93d759c2c7743,d9235bda6723253cb0cbd74ce21bf8d0,computers_accessories,Tech & Gadgets,That's good enough.
5636f3720054204170c8f617a9c7e012,1,comprei um ventilador mesa veio um torr base quebrada,e3f84ad88549dbbbeaacc0fb65bb173c,4ba9a8ad551ca903f16d13fc4d88b12e,air_conditioning,Home & Living,I bought a table ventilator and a broken tor base came through.
98dd7753912978b85fbcd62a50873bfb,5,chegou rápido perfeito super indico,5e020b18f75cea18f1475b63fbf0713a,63b1fafdcf692f0fe6bf0bc69386870e,health_beauty,Lifestyle,Arrived quickly perfect super indico
6c2c70815110121a6d8183b1f605bce0,5,sem problema,3225d4447ac52d32cd299b1bd326d29e,2dbf6e0befb3e7c205735ba409d7f7d0,garden_tools,Home & Living,This is not a problem.
3a430e3b4726aa29854e7fc28fc77761,5,loja super maravilhoso entregu super indico,389fe925fb3a838c1ffeb1da775174ab,de71b59d6a42d7d70d7634beeac86578,watches_gifts,Tech & Gadgets,"This is a super wonderful store, super indico."
e9989a2b67c5d83fa24cef205772dd0b,1,eu pedi cancelamento des lançarem nota fiscal você deram continuidad procedimento entregaram infelizment meu zelador recebeu mesmo tendo sido orientado,6c0e6ce5291a3b16d57fcbce64f2aaf7,094894cd9783eba9edca11bac664b995,furniture_decor,Home & Living,The EU has cancelled the launch of the tax note you have given continuity to the procedure of delivering infelizment my watchman receives even having been oriented
edee11c6be644a02ad79dabf630c41ee,5,sim,40e7f7b975979f8e469c33eda2a079a5,78951c6c78dc2e7e7030a53b3d84bc55,home_appliances,Home & Living,"Yes, yes"
7fae897a23c0c0b24a16aa156a536f91,4,chegou porém o encaix é um pouco maior tablet polegada da samsung cai ma esteticament parec vai cair,5ccaad2cfe356734f866f8e9171274f2,017a9dbdfd3180dbdaee6738a3e9679e,tablets_printing_image,Tech & Gadgets,"It's a bit larger tablet than the Samsung Cai, but aesthetically similar to the Cai."
d1bae3aba9294d4d0cb1141637b50f07,5,paraben foi entregu fiquei feliz,c717b0e218c76b4b99aebfde50893a02,99067a4af91b057a5226fa6317568499,sports_leisure,Lifestyle,I'm also happy to give you my life.
74d91ba3a172d733579d4b1b56c9c3e9,5,excelent,5cd0630ab0c8821d8715962cda84fc80,29e16c744407c89798aa9fb89d2035d0,health_beauty,Lifestyle,Excellent
c0826b2069d46c00f8318be1b88c84f4,5,chegou,2ea2841bd5d3fa17fe047347ae252df1,c26f57501e09c7187a7c69e065cf3979,auto,Home & Living,He's here now.
3c7e4eeb2c6c14762f90616740515e92,5,entreg rapidinho,fc4449ffeedd204019f6d058ba914a9f,1bc070bbff274729900a7f2b310ed278,health_beauty,Lifestyle,Delivery is fast.
9123705653cde45a284e2d56fd973076,1,veio erradoreclamei na empresa estou aguardando solução,388b742e8df1b3d2bc11a7067445eeb9,b334103172aac2a8dd943396a93eaa7c,pet_shop,Media & Essential,The company came to me and I am waiting for a solution.
79779a656c87065c8e3ff7f7510e08a6,4,gostaria entrega fossem mai rápida,145ec316f5428699441bb4e42ee44280,05a8043ba7365e650700ee4d1c81cfba,furniture_decor,Home & Living,I would like to have a faster delivery.
50da05e57f65f5b3704cf0cac94bfad0,5,chegou bem embalado,93ff1fe457e3f7401765b02a1d2b7758,f93a737b3a46b4c96231591bca51909e,luggage_accessories,Lifestyle,It arrived well packed.
74ba3677f15f456d0cf9f7081f3b1f30,5,pendent grand lindo peguei preto amei,2699b1bdee690329303fb2c0aada1c1b,a11825dd4604eec06a4828b2e60fef74,garden_tools,Home & Living,The pendent grand lindo peguei preto amei is located in the southern part of the island.
832c7364e0bee77d8763a327983c1b8a,1,veio faltando item estou aguardando uma posição,c4536b58064f144d0538c9cc69c2765d,8223b52119232884ffa39d94b7fa76db,furniture_decor,Home & Living,The missing item came up I'm waiting for a position
e3814831894acaf0ee4561b4a610b580,5,recebi escolhido estipulado pelo site,d221aa4a83c4a82b0c28e332645d794e,7bf7b49b16ea9b9fb9ba8a05b6c95863,computers_accessories,Tech & Gadgets,Recebi escolhido estipulado pelo site
f4b7dd32932ce541611390cebb64b110,5,chegou bem previsto ótimo,73de59bf3a2643b862a6045683ab50a8,8a900b6f9c0df5a1f446aee898be24eb,health_beauty,Lifestyle,It arrived well anticipated and excellent.
ad5f36b2517f60b9ec2f04f80503566d,4,gostei otimo porem faltou uma embalagem adequada,10919da10fd0f46b4c9e79cf757d8a09,be41ba68f769dbe996663530b868318e,watches_gifts,Tech & Gadgets,The pores are not suitable for a suitable packaging.
8734071c7bfc4d453e59546b22c5ce0e,1,estava para dia até momento eu tive nenhum retorno da loja para dizer qual foi problema ainda aguardo eu paguei,fac8b5e914037fc2e2476783585f0769,5a639e6a8139095bbc3ce2b63b349f8c,perfumery,Lifestyle,It was for the day until now I had no return from the store to tell you what was the problem waiting for me to pay.
8361deaa04792e29663dbeace2dad89d,1,foi enviado um totalment diferent modelo anuncio nada resolvido,cb3795ed4f0461c70f8b6eca66c25d0b,552b3155d24c82dc910df6f57dd7002f,cool_stuff,Lifestyle,"A totally different model was sent, nothing resolved."
40e66087ad7bd8e05f8f52a99bdb50d0,5,bom entregu,4322133acf1ceffe6260dd8ddbec7f8c,4f5f6f8d14e00820a646677a09196256,health_beauty,Lifestyle,I'm going to give you a bombshell.
fc5940447e1729d88293fb999ad3c2da,3,comprei adaptador porém fraquinho serviu para mini compressor achei deveria vir mai especificação ma voltarei comprar na loja perguntando sobr vendedo,b52b6da8f90af873b4f66f0705fd6166,19c718798d3e3aa315b9cbc7f3724091,computers_accessories,Tech & Gadgets,I bought a small adapter but I didn't buy a small adapter but I would buy it again in the store asking for a little more.
0b4b622bf03bb66e9d44bc4b86c20dff,3,,29d12609e73eaaa26d113a5e5d4ace53,05c115e82333328431774e0e7764abde,sports_leisure,Lifestyle,
43633b4950869ad500817fb5326e1864,5,ótimo só pequeno carteira,aad125539f0acdad5404dfc2def0e750,68cf7ff31c0c2ae818c1874d5fbce61d,fashion_bags_accessories,Lifestyle,It's a great little wallet.
ca0400dec2c292340c373e63b1c2c597,1,da und comprada só chegaram sem nota fiscal isso mostra grand falta organização,0aadc1d26d1c8b88a52c39a533ccea93,3647dc72b41ce81a578fe4861d5dd737,sports_leisure,Lifestyle,"I only arrived without a tax return, which shows a great lack of organization."
af4ba52bdae047d914272a2625e97f91,3,só achei q urso da bolsa era desenho na própria bolsa tecido colado pqolhando sait parec ser próprio coro,68454dbbc379cc4609e578fab1e0cca8,24818aa283c05d0d99a007ea07b56a0e,cool_stuff,Lifestyle,"The bear was drawn from the bag itself, the fabric was woven in the bag, and the bear was made from the same fabric."
30d3248b5934e2b1e6e6974fd27d0720,4,ótimo vendedor,c230f2d1f2cae43649f6ae7d469c9203,03ac93bedda403f06f2840ee13c5e6ff,bed_bath_table,Home & Living,He is a great salesman.
10d317f53ec8ebed37283a93bfd100c7,5,recebi recomendo,1013ec0cea79cc2fb72d78c6d31aa257,572bd6cf0634b7103a66434ecd6439ca,art,Media & Essential,Recebi recomendo
8f6a8c5dbe911618a3e81e7fa7914114,4,entregu corretament embrulhado em plástico bolha dentro uma caixa papelão,73b5f947969081c175393cc0779f04af,8008af1bec10980dff892950b03c48ca,watches_gifts,Tech & Gadgets,Hand over the correctness wrapped in plastic bubbles inside a cardboard box.
94d98977316e4a4775c4d7dc3f94e326,4,bom paraben,51ae531a3e5465c51c286137b3795576,df8ad06c286cb9e222fd400f9323f42d,baby,Lifestyle,Paraben bombs are used.
c6d26341bec0769b3ccfa232c63b3675,1,boa tard falta entregar uma cadeira meu pedido aconteceu,157c95d6d16d5c99d6c0355f3f8fb220,908ab01cfa6daacf85c771beaae2ba66,office_furniture,Home & Living,I was very late to deliver a chair my order was fulfilled.
02e405aa2667a116637cdb4affaf93c0,5,bom,24391449252cf6db04ce271b2a208d83,34be7cad8ff81d2db82434fa4b35bf77,bed_bath_table,Home & Living,The bombs are bombs.
818878a0bdfd8a8cf46e474a03fc5366,1,ma uma vez está demorando até agora tenho nenhuma notícia meu pacot,bba19d9ddf6ce4663966a0cb23882ff8,066d03d436a71fe34ff23a3252666ddd,health_beauty,Lifestyle,But since it's been delaying so far I have no news of my package
21f86ae7d05052149e1c1ea80bf0115e,5,bom,e4fb8db63a95999b264b0591cab461e5,827330fe9b5f5e009fd360780614ac05,computers_accessories,Tech & Gadgets,The bombs are bombs.
71bd2b49a4e92c385e1c668b56aea592,5,parabén loja lannist parceiro meu veio bem embalado ele é mto lindo grand jeito eu queria cor marrom é conform mostra na foto eu amei meu pendent,072d62b795f5ddb501c3ed1d5c5079ed,ca4337c4d52184f5cf03f51cf7f38c7a,garden_tools,Home & Living,Paraben shop lannist because my package came well packed he is mto pretty grand jeito i wanted cor marrom it conform to the sample in the photo eu amei my pendent
10216a8fe4be87320fb696c8752ad08f,5,espero aparelho realment atenda espero dele,ffb7a3f4d1afe09714753add843d23b0,cb3997dc94b153df1e835b2bc233554c,health_beauty,Lifestyle,I hope the device really waits for the expected part.
e061fd2fe7ac86187875963e906ecaa8,3,na hora da compra apó colocar cartão crédito confirmar vai para uma tela escrita em inglê parec erro segunda vez ocorr da outra vez pensei tinha concluído compra fiz,593d8a35205f33bb25650b2bd5a32275,41df2230a0178c7e7f2eb55b904e603f,garden_tools,Home & Living,"When I bought it, I put a credit card to confirm it was for a screen written in English, which was the same error the second time I thought I had made the purchase."
e302325f2e375cbc308a2e09a091879a,5,está dentro do padrõ qualidadeatendendo minha expectativa,5bf4ac10c802f0504b88d9113b975604,9e6ee2e8c50d95466d01144f8076c25c,bed_bath_table,Home & Living,It's inside the quality paddock waiting for my expectations.
e213ae13799e8736ebbc653d21a441e5,5,gostei foi dentro previstorecomendo simo é exatament esperava boa qualidad,f78903d29c19f2bf03e9427f28a6be35,b99bcd8eb7eb121124ffe190ced4755d,bed_bath_table,Home & Living,"The guest was inside the planned order, and the phone was excessively expected to be of good quality."
da03317cf4ac20f61db6a8c363cd4ea7,5,bolsa é linda um materi bom ainda sendo um tamanho maior imaginei recomendo,5da4b51a1142dd1e76045c6a951213fa,28d208742f6b9c387044d77932a3c5ca,cool_stuff,Lifestyle,"The bag is pretty good, but still a larger size image recommend."
5d1aca6ae03324b5398c241b3b402be7,4,recebi embalagem perfeita recomendoproduto bonito,29ca20390ebb1a670b4f22c0bf757b7c,1733261f54993fe82aef1c2c2454d9c0,housewares,Home & Living,"The perfect packaging is recommended for the product, which is very nice."
857699cd8c2658e12a5870b9b54eadfb,3,uma loja boa,c33d72ff41a9a80bafbf235b9c7dbbc0,5ca6fb8eb425a3ccc8320fdac823c0ab,stationery,Media & Essential,A good store is a good store.
040a4487d2c737f11caa0eafc5ba5cf5,1,veio apena metad pedido,90e6d96b9838a8f9fdc7f89fb4325ad0,0c1f99527e7ccc1721f0d5fec8cd26b4,watches_gifts,Tech & Gadgets,The metadata request was received.
d59cc61c2dae8aad29577564430a4e6b,2,bolsa tira colo naltika veio,7b3b5072c3dbac394a8129ff63cfe845,de21691e77217d95444d8afc3155d183,sports_leisure,Lifestyle,The stock market is booming.
f62a8a01fbe9e10c2c6d6e66e828f399,4,chegou conform anúncio perfeito estado,2d515f05f54cb6e744b57dcf56e8c163,833ef37a0c741fa9ce2ad43cf261126b,auto,Home & Living,According to an annuncio llegó perfecto estado
3cee2cdd98c20d7092569ca549afa958,1,comprei tento entra em contado ele nao respond nao entregam iten,d159a5181c39c1f2902c86d2e6bb37e8,17ad7af970a78bbf9223f77af2147c01,sports_leisure,Lifestyle,I bought this into my account and they didn't respond to me.
65f0f32bf61ebe1f0fd39ef5c56a583a,1,veio lacrado veio faltando peça,ac63062a6669add32041c1f6dacc0057,0d355fc85e14e1851a13f065774965df,garden_tools,Home & Living,The lacrado came missing the piece.
418b064f8c759c498dff85001d3428f7,5,bom atendimento,3806043cbed23b132f38fe787001d702,a9b613474f88a92a806aab2fb07b8752,consoles_games,Tech & Gadgets,The service is very good.
d897077d0836ffdc2178d70b3f680baa,5,bom,a8cd58c8bf99980918e0177f7883dbf9,6d21e3404c14853bbf4c7c665d50f902,bed_bath_table,Home & Living,The bombs are bombs.
b24f4b97e574bf36072e9bd1a8fe042c,4,chegou informado bem acondicionado ainda estou testando celular ma aparentement é ruim,020ae51ab502504a00ab6ccbac53bfa6,966348eed46686e69f2f456dd9534870,telephony,Tech & Gadgets,"He arrived well informed and well-conditioned, I'm still testing my cell phone and it's apparently bad."
313b294ba33545e1fb850f2ca29a9c3a,5,super recomendo,ea8680de0f7830ef58c742faa6ecedda,ef3414e8c8db7c1f8ddd882632a0c14f,housewares,Home & Living,This is a super recommendation.
